ID,dim::criterion,dim::rating,res::rating_code,dim::model,dim::worker_lang,dim::dataset,dim::article_id,desc::gem_id,desc::summary
seahorse-01125,comprehensibility,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-854751ff,wiki_lingua_vietnamese_vi-val-981,Xác định khung thời gian. Xem lại sổ cái kế toán. Thu thập mọi thông tin bị thiếu.
seahorse-01126,repetition,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-854751ff,wiki_lingua_vietnamese_vi-val-981,Xác định khung thời gian. Xem lại sổ cái kế toán. Thu thập mọi thông tin bị thiếu.
seahorse-01127,grammar,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-854751ff,wiki_lingua_vietnamese_vi-val-981,Xác định khung thời gian. Xem lại sổ cái kế toán. Thu thập mọi thông tin bị thiếu.
seahorse-01128,attribution,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-854751ff,wiki_lingua_vietnamese_vi-val-981,Xác định khung thời gian. Xem lại sổ cái kế toán. Thu thập mọi thông tin bị thiếu.
seahorse-01129,main_ideas,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-854751ff,wiki_lingua_vietnamese_vi-val-981,Xác định khung thời gian. Xem lại sổ cái kế toán. Thu thập mọi thông tin bị thiếu.
seahorse-01130,conciseness,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-854751ff,wiki_lingua_vietnamese_vi-val-981,Xác định khung thời gian. Xem lại sổ cái kế toán. Thu thập mọi thông tin bị thiếu.
seahorse-01131,comprehensibility,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-4ebc4615,wiki_lingua_vietnamese_vi-val-1428,Không nên hy vọng vào việc dùng nam châm để chữa bệnh chóng mặt. Không dùng thuốc viêm tai ngoài để điều trị chóng mặt.
seahorse-01132,repetition,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-4ebc4615,wiki_lingua_vietnamese_vi-val-1428,Không nên hy vọng vào việc dùng nam châm để chữa bệnh chóng mặt. Không dùng thuốc viêm tai ngoài để điều trị chóng mặt.
seahorse-01133,grammar,Yes,1,reference,vi,wiki_lingua_vietnamese_vi,art-4ebc4615,wiki_lingua_vietnamese_vi-val-1428,Không nên hy vọng vào việc dùng nam châm để chữa bệnh chóng mặt. Không dùng thuốc viêm tai ngoài để điều trị chóng mặt.
seahorse-01134,attribution,No,0,reference,vi,wiki_lingua_vietnamese_vi,art-4ebc4615,wiki_lingua_vietnamese_vi-val-1428,Không nên hy vọng vào việc dùng nam châm để chữa bệnh chóng mặt. Không dùng thuốc viêm tai ngoài để điều trị chóng mặt.
seahorse-01135,main_ideas,No,0,reference,vi,wiki_lingua_vietnamese_vi,art-4ebc4615,wiki_lingua_vietnamese_vi-val-1428,Không nên hy vọng vào việc dùng nam châm để chữa bệnh chóng mặt. Không dùng thuốc viêm tai ngoài để điều trị chóng mặt.
seahorse-01136,conciseness,No,0,reference,vi,wiki_lingua_vietnamese_vi,art-4ebc4615,wiki_lingua_vietnamese_vi-val-1428,Không nên hy vọng vào việc dùng nam châm để chữa bệnh chóng mặt. Không dùng thuốc viêm tai ngoài để điều trị chóng mặt.
seahorse-01137,comprehensibility,Yes,1,reference,vi,xlsum_vietnamese,art-def9babc,xlsum_vietnamese-validation-3640,Huấn luyện viên đội Manchester United cho biết ông không nghĩ là sẽ có lộn xộn xảy ra giữa các cổ động viên hai đội trong trận lượt về với đội Roma trong giải Champions League tại sân Old Stratford.
seahorse-01138,repetition,Yes,1,reference,vi,xlsum_vietnamese,art-def9babc,xlsum_vietnamese-validation-3640,Huấn luyện viên đội Manchester United cho biết ông không nghĩ là sẽ có lộn xộn xảy ra giữa các cổ động viên hai đội trong trận lượt về với đội Roma trong giải Champions League tại sân Old Stratford.
seahorse-01139,grammar,Yes,1,reference,vi,xlsum_vietnamese,art-def9babc,xlsum_vietnamese-validation-3640,Huấn luyện viên đội Manchester United cho biết ông không nghĩ là sẽ có lộn xộn xảy ra giữa các cổ động viên hai đội trong trận lượt về với đội Roma trong giải Champions League tại sân Old Stratford.
seahorse-01140,attribution,No,0,reference,vi,xlsum_vietnamese,art-def9babc,xlsum_vietnamese-validation-3640,Huấn luyện viên đội Manchester United cho biết ông không nghĩ là sẽ có lộn xộn xảy ra giữa các cổ động viên hai đội trong trận lượt về với đội Roma trong giải Champions League tại sân Old Stratford.
seahorse-01141,main_ideas,No,0,reference,vi,xlsum_vietnamese,art-def9babc,xlsum_vietnamese-validation-3640,Huấn luyện viên đội Manchester United cho biết ông không nghĩ là sẽ có lộn xộn xảy ra giữa các cổ động viên hai đội trong trận lượt về với đội Roma trong giải Champions League tại sân Old Stratford.
seahorse-01142,conciseness,No,0,reference,vi,xlsum_vietnamese,art-def9babc,xlsum_vietnamese-validation-3640,Huấn luyện viên đội Manchester United cho biết ông không nghĩ là sẽ có lộn xộn xảy ra giữa các cổ động viên hai đội trong trận lượt về với đội Roma trong giải Champions League tại sân Old Stratford.
seahorse-01143,comprehensibility,Yes,1,reference,tr,xlsum_turkish,art-a5a927cf,xlsum_turkish-validation-7,İngiltere hükümetinin salı günü Huawei'yi 2027 yılına kadar 5G altyapısından çıkaracağını açıklamasına tepkiler geliyor.
seahorse-01144,repetition,Yes,1,reference,tr,xlsum_turkish,art-a5a927cf,xlsum_turkish-validation-7,İngiltere hükümetinin salı günü Huawei'yi 2027 yılına kadar 5G altyapısından çıkaracağını açıklamasına tepkiler geliyor.
seahorse-01145,grammar,No,0,reference,tr,xlsum_turkish,art-a5a927cf,xlsum_turkish-validation-7,İngiltere hükümetinin salı günü Huawei'yi 2027 yılına kadar 5G altyapısından çıkaracağını açıklamasına tepkiler geliyor.
seahorse-01146,attribution,No,0,reference,tr,xlsum_turkish,art-a5a927cf,xlsum_turkish-validation-7,İngiltere hükümetinin salı günü Huawei'yi 2027 yılına kadar 5G altyapısından çıkaracağını açıklamasına tepkiler geliyor.
seahorse-01147,main_ideas,Yes,1,reference,tr,xlsum_turkish,art-a5a927cf,xlsum_turkish-validation-7,İngiltere hükümetinin salı günü Huawei'yi 2027 yılına kadar 5G altyapısından çıkaracağını açıklamasına tepkiler geliyor.
seahorse-01148,conciseness,No,0,reference,tr,xlsum_turkish,art-a5a927cf,xlsum_turkish-validation-7,İngiltere hükümetinin salı günü Huawei'yi 2027 yılına kadar 5G altyapısından çıkaracağını açıklamasına tepkiler geliyor.
seahorse-01149,comprehensibility,Yes,1,reference,tr,xlsum_turkish,art-206a7728,xlsum_turkish-validation-1126,Hindistan polisi 23 yaşında fotomuhabiri bir kadının Mumbai'de beş erkeğin tecavüzüne uğradığını açıkladı.
seahorse-01150,repetition,Yes,1,reference,tr,xlsum_turkish,art-206a7728,xlsum_turkish-validation-1126,Hindistan polisi 23 yaşında fotomuhabiri bir kadının Mumbai'de beş erkeğin tecavüzüne uğradığını açıkladı.
seahorse-01151,grammar,Yes,1,reference,tr,xlsum_turkish,art-206a7728,xlsum_turkish-validation-1126,Hindistan polisi 23 yaşında fotomuhabiri bir kadının Mumbai'de beş erkeğin tecavüzüne uğradığını açıkladı.
seahorse-01152,attribution,Yes,1,reference,tr,xlsum_turkish,art-206a7728,xlsum_turkish-validation-1126,Hindistan polisi 23 yaşında fotomuhabiri bir kadının Mumbai'de beş erkeğin tecavüzüne uğradığını açıkladı.
seahorse-01153,main_ideas,Yes,1,reference,tr,xlsum_turkish,art-206a7728,xlsum_turkish-validation-1126,Hindistan polisi 23 yaşında fotomuhabiri bir kadının Mumbai'de beş erkeğin tecavüzüne uğradığını açıkladı.
seahorse-01154,conciseness,Yes,1,reference,tr,xlsum_turkish,art-206a7728,xlsum_turkish-validation-1126,Hindistan polisi 23 yaşında fotomuhabiri bir kadının Mumbai'de beş erkeğin tecavüzüne uğradığını açıkladı.
seahorse-01155,comprehensibility,Yes,1,reference,tr,xlsum_turkish,art-dd8268f2,xlsum_turkish-validation-1076,"Washington Post gazetesi, Türkiye'nin Suriye'nin kuzeyinde sürdürdüğü harekattan ""önemli can kaybı"" haberleri gelirken ABD Başkanı Donald Trump'ın karşılık olarak adım atması konusunda hükümet içinden ve dışından artan baskılarla karşı karşıya olduğunu yazıyor."
seahorse-01156,repetition,Yes,1,reference,tr,xlsum_turkish,art-dd8268f2,xlsum_turkish-validation-1076,"Washington Post gazetesi, Türkiye'nin Suriye'nin kuzeyinde sürdürdüğü harekattan ""önemli can kaybı"" haberleri gelirken ABD Başkanı Donald Trump'ın karşılık olarak adım atması konusunda hükümet içinden ve dışından artan baskılarla karşı karşıya olduğunu yazıyor."
seahorse-01157,grammar,Yes,1,reference,tr,xlsum_turkish,art-dd8268f2,xlsum_turkish-validation-1076,"Washington Post gazetesi, Türkiye'nin Suriye'nin kuzeyinde sürdürdüğü harekattan ""önemli can kaybı"" haberleri gelirken ABD Başkanı Donald Trump'ın karşılık olarak adım atması konusunda hükümet içinden ve dışından artan baskılarla karşı karşıya olduğunu yazıyor."
seahorse-01158,attribution,No,0,reference,tr,xlsum_turkish,art-dd8268f2,xlsum_turkish-validation-1076,"Washington Post gazetesi, Türkiye'nin Suriye'nin kuzeyinde sürdürdüğü harekattan ""önemli can kaybı"" haberleri gelirken ABD Başkanı Donald Trump'ın karşılık olarak adım atması konusunda hükümet içinden ve dışından artan baskılarla karşı karşıya olduğunu yazıyor."
seahorse-01159,main_ideas,Yes,1,reference,tr,xlsum_turkish,art-dd8268f2,xlsum_turkish-validation-1076,"Washington Post gazetesi, Türkiye'nin Suriye'nin kuzeyinde sürdürdüğü harekattan ""önemli can kaybı"" haberleri gelirken ABD Başkanı Donald Trump'ın karşılık olarak adım atması konusunda hükümet içinden ve dışından artan baskılarla karşı karşıya olduğunu yazıyor."
seahorse-01160,conciseness,No,0,reference,tr,xlsum_turkish,art-dd8268f2,xlsum_turkish-validation-1076,"Washington Post gazetesi, Türkiye'nin Suriye'nin kuzeyinde sürdürdüğü harekattan ""önemli can kaybı"" haberleri gelirken ABD Başkanı Donald Trump'ın karşılık olarak adım atması konusunda hükümet içinden ve dışından artan baskılarla karşı karşıya olduğunu yazıyor."
seahorse-01161,comprehensibility,Yes,1,reference,tr,xlsum_turkish,art-185ecbcd,xlsum_turkish-validation-2011,"ABD Başkanı Donald Trump'ın nüfusunun çoğunluğu Müslüman olan 7 ülkenin vatandaşlarına getirdiği geçici vize kısıtlaması, ABD'nin dört bir yanında protesto dalgasının başlamasına neden oldu."
seahorse-01162,repetition,Yes,1,reference,tr,xlsum_turkish,art-185ecbcd,xlsum_turkish-validation-2011,"ABD Başkanı Donald Trump'ın nüfusunun çoğunluğu Müslüman olan 7 ülkenin vatandaşlarına getirdiği geçici vize kısıtlaması, ABD'nin dört bir yanında protesto dalgasının başlamasına neden oldu."
seahorse-01163,grammar,Yes,1,reference,tr,xlsum_turkish,art-185ecbcd,xlsum_turkish-validation-2011,"ABD Başkanı Donald Trump'ın nüfusunun çoğunluğu Müslüman olan 7 ülkenin vatandaşlarına getirdiği geçici vize kısıtlaması, ABD'nin dört bir yanında protesto dalgasının başlamasına neden oldu."
seahorse-01164,attribution,No,0,reference,tr,xlsum_turkish,art-185ecbcd,xlsum_turkish-validation-2011,"ABD Başkanı Donald Trump'ın nüfusunun çoğunluğu Müslüman olan 7 ülkenin vatandaşlarına getirdiği geçici vize kısıtlaması, ABD'nin dört bir yanında protesto dalgasının başlamasına neden oldu."
seahorse-01165,main_ideas,Yes,1,reference,tr,xlsum_turkish,art-185ecbcd,xlsum_turkish-validation-2011,"ABD Başkanı Donald Trump'ın nüfusunun çoğunluğu Müslüman olan 7 ülkenin vatandaşlarına getirdiği geçici vize kısıtlaması, ABD'nin dört bir yanında protesto dalgasının başlamasına neden oldu."
seahorse-01166,conciseness,No,0,reference,tr,xlsum_turkish,art-185ecbcd,xlsum_turkish-validation-2011,"ABD Başkanı Donald Trump'ın nüfusunun çoğunluğu Müslüman olan 7 ülkenin vatandaşlarına getirdiği geçici vize kısıtlaması, ABD'nin dört bir yanında protesto dalgasının başlamasına neden oldu."
seahorse-01167,comprehensibility,Yes,1,reference,tr,xlsum_turkish,art-6b42f2be,xlsum_turkish-validation-1827,"Türkiye'nin, Suriye'nin İdlib eyaletinde 33 Türk askerinin hayatını kaybettiği hava saldırısı sonrası, batısındaki sınır kapılarını açmasıyla başlayan mülteci krizi İngiltere basınında geniş yer buluyor."
