ID,dim::annotator_index,dim::score_band,res::score,res::z_score,dim::system,dim::sentence_id,desc::original,desc::simplification,desc::generation_raw
simpeval-00192,2,81-100,87,0.8108614599040016,asset.test.simp,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he received a mechanics certificate. That made him the youngest certificated airplane mechanic in New York.,That same year he received a mechanics certificate. || That made him the youngest certificated airplane mechanic in New York.
simpeval-00193,3,81-100,100,1.387252399380611,asset.test.simp,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he received a mechanics certificate. That made him the youngest certificated airplane mechanic in New York.,That same year he received a mechanics certificate. || That made him the youngest certificated airplane mechanic in New York.
simpeval-00194,4,81-100,91,0.979793450810984,asset.test.simp,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he received a mechanics certificate. That made him the youngest certificated airplane mechanic in New York.,That same year he received a mechanics certificate. || That made him the youngest certificated airplane mechanic in New York.
simpeval-00195,5,81-100,95,0.6959555861266069,asset.test.simp,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he received a mechanics certificate. That made him the youngest certificated airplane mechanic in New York.,That same year he received a mechanics certificate. || That made him the youngest certificated airplane mechanic in New York.
simpeval-00196,1,61-80,68,0.2732133847494461,SEMoses_all,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He becoming the youngest licensed airplane mechanic in New York.,That same year he also received a mechanics certificate. || he becoming the youngest licensed airplane mechanic in new York.
simpeval-00197,2,81-100,87,0.8108614599040016,SEMoses_all,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He becoming the youngest licensed airplane mechanic in New York.,That same year he also received a mechanics certificate. || he becoming the youngest licensed airplane mechanic in new York.
simpeval-00198,3,81-100,89,0.6166188953614041,SEMoses_all,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He becoming the youngest licensed airplane mechanic in New York.,That same year he also received a mechanics certificate. || he becoming the youngest licensed airplane mechanic in new York.
simpeval-00199,4,61-80,63,-0.1527848069753802,SEMoses_all,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He becoming the youngest licensed airplane mechanic in New York.,That same year he also received a mechanics certificate. || he becoming the youngest licensed airplane mechanic in new York.
simpeval-00200,5,61-80,80,0.1598463344730301,SEMoses_all,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He becoming the youngest licensed airplane mechanic in New York.,That same year he also received a mechanics certificate. || he becoming the youngest licensed airplane mechanic in new York.
simpeval-00201,1,41-60,45,-1.1345982133411672,scramble_words,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he a received also becoming certificate, Mechanics York. Youngest certificated airplane mechanic in New The","That same year he a received also becoming certificate, mechanics York. || youngest certificated airplane mechanic in New the"
simpeval-00202,2,61-80,72,-0.972348999068555,scramble_words,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he a received also becoming certificate, Mechanics York. Youngest certificated airplane mechanic in New The","That same year he a received also becoming certificate, mechanics York. || youngest certificated airplane mechanic in New the"
simpeval-00203,3,41-60,50,-2.1156271643430564,scramble_words,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he a received also becoming certificate, Mechanics York. Youngest certificated airplane mechanic in New The","That same year he a received also becoming certificate, mechanics York. || youngest certificated airplane mechanic in New the"
simpeval-00204,4,0-20,0,-2.7010858869947,scramble_words,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he a received also becoming certificate, Mechanics York. Youngest certificated airplane mechanic in New The","That same year he a received also becoming certificate, mechanics York. || youngest certificated airplane mechanic in New the"
simpeval-00205,5,61-80,70,-0.1975598332960209,scramble_words,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.","That same year he a received also becoming certificate, Mechanics York. Youngest certificated airplane mechanic in New The","That same year he a received also becoming certificate, mechanics York. || youngest certificated airplane mechanic in New the"
simpeval-00206,1,61-80,78,0.8853053839192779,T5-3B,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He became the youngest certificated airplane mechanic in New York.,That same year he also received a mechanics certificate. || He became the youngest certificated airplane mechanic in New York.
simpeval-00207,2,81-100,88,0.9297421571688388,T5-3B,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He became the youngest certificated airplane mechanic in New York.,That same year he also received a mechanics certificate. || He became the youngest certificated airplane mechanic in New York.
simpeval-00208,3,81-100,95,1.036964443008244,T5-3B,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He became the youngest certificated airplane mechanic in New York.,That same year he also received a mechanics certificate. || He became the youngest certificated airplane mechanic in New York.
simpeval-00209,4,81-100,88,0.8584457803338735,T5-3B,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He became the youngest certificated airplane mechanic in New York.,That same year he also received a mechanics certificate. || He became the youngest certificated airplane mechanic in New York.
simpeval-00210,5,81-100,97,0.7674368196804171,T5-3B,33,"That same year he also received a mechanics certificate, becoming the youngest certificated airplane mechanic in New York.",That same year he also received a mechanics certificate. He became the youngest certificated airplane mechanic in New York.,That same year he also received a mechanics certificate. || He became the youngest certificated airplane mechanic in New York.
simpeval-00211,1,81-100,82,1.1301421835872107,asset.test.simp,34,"Jeddah is the principal gateway to Mecca, Islam's holiest city, which able-bodied Muslims are required to visit at least once in their lifetime.","Jeddah is the known way to Mecca, where Muslims are required to visit.","Jeddah is the known way to Mecca, where Muslims are required to visit."
simpeval-00212,2,81-100,83,0.3353386708446532,asset.test.simp,34,"Jeddah is the principal gateway to Mecca, Islam's holiest city, which able-bodied Muslims are required to visit at least once in their lifetime.","Jeddah is the known way to Mecca, where Muslims are required to visit.","Jeddah is the known way to Mecca, where Muslims are required to visit."
simpeval-00213,3,81-100,100,1.387252399380611,asset.test.simp,34,"Jeddah is the principal gateway to Mecca, Islam's holiest city, which able-bodied Muslims are required to visit at least once in their lifetime.","Jeddah is the known way to Mecca, where Muslims are required to visit.","Jeddah is the known way to Mecca, where Muslims are required to visit."
